,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
158,-560.87726,155.29936,-5.719652,-2.6684802,-10.222279,-6.7368503,-15.121774,-10.843941,-7.5479107,-10.146732,-7.0868945,-8.959356,-7.353059,0.005883212,-0.018508296,-0.009264615,0.012329626,0.000925425,-0.0015000856,-0.0015574717,-0.0034556836,-0.008419956,0.0015031365,0.006476436,-0.0045988797,-0.00027963147
159,-549.3682,154.95853,4.0151706,-8.719616,-8.8657875,-9.240927,-16.224277,-14.252803,-7.5043926,-8.91573,-8.934419,-9.759999,-6.9119053,-0.014315486,0.004029596,-0.0046303365,-0.004946302,0.005046237,0.0014092294,0.0032535745,0.0016713362,0.0018601608,-0.000707753,0.0010650691,0.0005026313,0.0016821446
160,-581.93634,142.89706,-1.7891711,0.87029856,-10.948097,-7.542409,-13.991659,-9.919764,-5.7454524,-6.4507985,-6.237369,-7.8077083,-4.3243756,-0.020133981,-0.012302424,-0.005572932,-0.005791312,0.0020784547,0.0020493525,0.002542846,0.0018451586,0.0031260026,-0.0010179336,-0.0011122334,0.0022348135,-1.0702841e-05
161,-555.6558,151.73944,-0.978332,-13.554285,-3.8548489,-8.12973,-19.010605,-15.989019,-8.0690565,-7.952972,-6.0085435,-6.3027406,-6.10648,-0.009037359,-0.008384064,0.00041288527,0.0022511524,-0.002637611,-0.0018947318,0.0028194212,0.0038849432,0.0021330384,-0.00079728273,-0.0016368186,0.0010892175,0.0016590551
162,-586.3819,146.06335,0.8196149,2.6448174,-5.6210833,-1.4276863,-16.919779,-14.188129,-9.525555,-6.1655827,-6.6069756,-6.070177,-2.2840323,-0.025635956,-0.02003778,0.004232656,0.012271444,0.013598183,0.013655888,0.011011219,-0.0017542636,-0.0044686254,-0.0025323466,0.0038530247,0.0014555918,-0.006158508
163,-565.796,111.89208,15.560057,-1.8453058,0.94174695,-4.976653,-15.904035,-15.443726,-9.223987,-7.3472786,-5.7232347,-6.5126476,-5.370147,-0.007662078,-0.005511926,0.0011476765,0.0015272142,0.000641914,0.00095207075,0.00146879,0.0009887798,0.0011215339,0.0012979355,0.00018974378,0.00015795114,0.000268954
164,-564.96906,140.49907,0.5445448,1.8173234,-1.2758136,-4.4873104,-15.909461,-18.421553,-10.260579,-8.564058,-5.8688054,-5.900825,-4.3606806,-0.021097755,-0.020368114,-0.007153433,-0.001982139,-0.00023499408,0.00092592026,0.0040886994,0.0051605427,0.0024093774,-0.0006147527,-0.0020014453,-0.00029460125,-0.00054486975
165,-590.81024,124.84594,4.3529935,2.160411,-1.4596438,-8.065768,-13.062613,-10.637686,-5.616986,-6.9029555,-5.7773304,-5.2937093,-3.111864,-0.018496744,-0.011878954,0.0038505339,0.001565476,-0.0006510984,0.0029073905,0.0032914602,-0.0013020325,-0.0025783936,0.00063121825,0.0015608055,0.0011625331,0.00028056637
166,-569.4133,144.78043,0.9033743,1.938311,-4.05601,-7.654135,-19.018705,-16.921995,-8.474841,-10.027574,-6.1768484,-6.0830684,-4.8998404,-0.016018286,-0.014670094,-0.0010098851,-0.0010911333,-0.0023452959,0.004156264,0.005583204,0.0053100092,0.0029108794,0.0013860118,0.0022603876,0.0024729047,0.0033410524
167,-569.87915,142.18404,5.663356,4.689219,-1.0626498,-3.8625772,-16.290522,-17.05962,-9.71997,-8.574421,-6.074674,-7.706406,-6.2259,-0.004347714,-0.0052019316,-0.002934063,-0.000937921,0.00033511175,-0.0003454392,-0.0024675287,-0.00069385313,0.0029846702,0.0033472525,0.002829609,0.0018116893,-0.00076631224
168,-580.78815,134.05287,8.87667,0.054403983,-0.8331582,-6.3722186,-16.014582,-16.686474,-10.148429,-8.9656105,-8.004245,-8.617707,-6.4950747,-0.002591842,0.00034466118,0.0021019215,-0.0004408374,-0.000754889,-0.00044122504,0.0007077616,0.00031336315,-0.0005228725,-0.00059524324,-0.00072873425,1.702685e-05,5.9729882e-05
169,-577.03754,129.65462,18.262089,-0.31244156,1.442542,-4.807342,-16.878387,-18.28789,-13.106691,-11.361868,-9.755331,-10.37933,-6.671136,-0.017487744,-0.016290607,-0.0020400882,0.0022900237,0.0011908327,0.0042089415,0.0074028997,0.007005546,0.0032010707,-0.0011147137,-0.0016656908,0.00019544769,0.0012458068
170,-593.60815,142.27422,4.955042,9.46307,-0.256101,-1.4898126,-18.0489,-19.17312,-11.467963,-8.874782,-8.630194,-9.771012,-6.1072526,-0.016804155,0.023734674,0.0096792905,-0.008114556,0.012842872,-0.0055698715,-0.0031485604,-0.0054645822,0.0027509027,-0.0029741633,-0.002566662,0.0016804662,-0.0039152945
171,-602.34155,124.28566,12.676526,4.778747,0.92338914,-6.080235,-13.280113,-14.480373,-8.217286,-7.088911,-6.0543857,-7.2602086,-6.9097943,-0.033954106,-0.010175301,0.012964833,0.00042803123,0.0052609933,0.0042995852,0.0063853036,0.005781703,0.0032916125,0.003269316,-0.0054088626,-0.004255076,-3.9443472e-05
172,-518.39105,123.70285,11.915707,-12.433597,-5.4350348,-5.712279,-17.284405,-17.838966,-11.633826,-10.500075,-6.958183,-5.4294415,-5.851498,-0.026796082,-0.002231974,0.004579956,0.0008674194,0.0036856737,-0.0053577167,0.0062479447,0.003472324,-0.0018920272,0.0010215157,0.0030402048,-0.0029664082,0.0008186778
173,-588.4119,132.66864,4.6384583,7.9454746,-4.616714,-9.349484,-16.9578,-18.235611,-11.177962,-11.255316,-8.075079,-9.3826475,-8.496791,-0.012312143,-0.0075785997,0.0013725213,0.002263106,0.0032293268,0.0021866707,0.00450547,0.003950631,0.00024604358,-0.00035670988,0.00021354704,0.00070948474,-0.00050870806
174,-523.0267,126.56492,0.6673264,-1.1484443,0.79497343,-6.14476,-18.93261,-14.809214,-8.737103,-10.740456,-10.400442,-7.8574033,-5.3075733,-0.0064900024,0.017098228,0.011699744,-0.013545749,-0.0008342294,-0.0034001647,-0.0057787457,0.00040389496,0.0007890305,-0.0034513487,-0.010392951,-0.006926991,0.0022865983
175,-565.9289,132.04019,2.7857704,3.499859,-5.0561514,-7.381406,-15.938164,-17.344397,-9.584664,-8.389736,-8.079362,-9.721505,-6.4034796,-0.003687979,-0.0014438714,-0.0071874894,-0.009313776,0.0002176632,0.0018844025,0.00093102606,0.0011364351,0.002966897,0.0009359228,0.0009800402,0.00395307,0.0034110437
176,-572.5693,127.82832,5.124334,2.332094,-0.28604338,-4.7541223,-14.589363,-16.544182,-11.627477,-8.7520895,-6.4985247,-8.182057,-6.033124,-0.01603825,-0.013262074,-0.0034600908,0.001054609,0.0038267814,0.0038166854,0.004137186,0.0014621873,0.00068300863,0.0013519779,0.00253785,0.0021170338,0.00036276094
177,-552.8215,159.8652,-7.3885756,-8.569863,-1.0571074,-5.1819487,-20.992447,-18.797928,-9.401812,-10.116083,-6.761099,-6.021645,-5.073962,-0.011212218,-0.009192695,-0.0033132702,-0.0026696944,-9.431198e-05,0.0015768652,0.004133313,0.0043255812,0.0012983596,0.00010797798,0.00083701726,0.0019141849,0.0008866747
178,-547.70935,149.86427,1.3022517,-9.701399,-2.687918,-8.897036,-20.54492,-16.114,-8.416597,-9.988987,-7.755279,-6.4318514,-5.312459,0.001860414,0.00078014383,-0.0032109246,-0.0034128244,-0.00023109354,0.0005018675,0.00091157923,-0.001157911,-0.00015953154,0.0013279198,-0.000781643,9.0333575e-05,0.00043437368
179,-551.8831,147.58745,3.7660105,-12.38914,-1.326138,-7.454728,-19.331175,-15.44626,-7.5988784,-8.72508,-7.7828803,-5.2928023,-3.952611,-0.0038800735,0.0010522294,0.0025338128,-0.0021422445,0.00066906086,0.0013494957,0.0011155307,0.0015973102,0.00027298083,-0.00027966205,-0.00022011927,0.000924185,-0.00013816865
180,-587.73456,150.83281,8.53037,5.316228,-8.0795965,2.9897423,-7.703254,-11.6687565,-2.3247674,2.5244582,0.10386576,-1.3138981,6.940547,-0.04823029,-0.03498419,-0.0054809623,0.003436313,0.0022029586,-0.00057417166,0.015404671,0.0022985793,-0.0074485303,-0.0023386248,0.00028120776,0.006028392,-0.00013438886
181,-593.7582,149.2097,4.442278,4.5904794,-9.117572,3.529748,-6.6720147,-10.991971,-5.816148,2.385457,-0.39666754,-2.9523125,8.489436,-0.024824146,-0.012958952,0.0022712096,-0.0011374848,0.0012321175,0.0017727485,0.0048357826,-1.0185875e-05,0.0003969733,0.0059250654,0.0034871001,0.0009774115,0.00015044774
182,-557.83936,149.16586,-20.767096,-9.005177,-8.356606,-7.9073477,-14.941212,-10.137219,6.472201,-1.6182747,2.037977,8.949748,-1.7446457,-0.0666432,-0.037622824,0.010529461,-0.004474796,-0.007065692,0.00034770282,0.009598948,0.005440433,0.0005192498,0.003777938,-0.0024056952,-0.0021961108,0.0041980045
183,-542.05206,138.60489,-4.495401,-6.494017,2.3248746,2.1178749,-10.250504,-8.185784,-4.96658,-2.0564787,0.18287392,-1.4973463,0.3844876,-0.009214313,-0.0032210932,0.003108839,-0.0020235581,-0.0025432308,0.00048633022,0.0039369245,0.0021851484,-0.00020374777,0.00026808193,-0.0011395705,-0.0009173038,0.000514373
184,-568.3992,118.20709,3.0446827,-1.2746211,7.939645,3.8238297,-5.877576,-6.1041856,-3.0054674,-0.05627146,2.256338,-0.33297986,-1.6160764,-0.037687916,-0.030896077,-0.0015333901,0.004266747,0.0028613885,0.0017985795,0.0036223053,0.004913064,-0.0009111274,-0.004250824,-0.0004988739,-0.0015083712,-0.0061330143
185,-603.98334,142.29794,-10.0252495,3.4102745,1.5260417,2.2336679,-5.132887,0.24383599,-1.1742756,2.9336014,5.160964,2.0731504,5.4664216,-0.057803977,-0.006214418,0.018872967,-0.0053004515,0.013002284,0.0025420228,0.0057222196,0.0049200607,0.0049700174,-0.0029677423,-0.0026720406,0.0013568795,-0.006634551
186,-582.4723,121.42575,-2.6364481,-10.134434,-6.7669654,-5.093319,-10.037119,-9.152421,2.7134047,-4.564866,-5.2635484,8.593774,2.0941687,-0.01395817,-0.011214519,0.0032182387,0.006193331,0.006769443,0.00996043,0.0036703593,0.00083590497,0.006344562,0.004459085,-0.0033143568,-0.00543617,-0.0015685731
187,-579.1792,161.47028,-7.730613,-5.150002,0.2884199,-1.7562338,-2.9282038,-3.9081059,-3.5126677,5.387513,5.2240195,-1.3910898,3.194497,0.016010428,-0.0037618568,0.0034238386,0.004216924,-0.0016673455,0.00083252555,0.0030536426,-0.0014561163,-0.0020682144,0.0051751942,0.0010953374,0.0034700078,-0.0005756929
188,-589.2769,142.1247,0.90423304,6.1445985,7.4343343,2.6505187,-3.3308814,-7.7935905,-4.7066126,0.20244472,-0.43731964,-2.0095718,-0.22914669,-0.02157305,-0.012136826,0.0008271501,0.0053711263,0.008334887,0.003813056,0.0046277517,-0.00030912893,-0.0001426753,0.0023072814,0.004419515,0.0042838575,0.0020934877
189,-571.74365,102.03568,-0.1713998,-10.072309,-9.767261,-4.5048323,-5.8539786,-11.36941,-5.9090815,-1.3729451,-3.8326728,-1.0492635,2.7142048,-0.004977958,0.0012450241,0.002439542,-0.00021918165,0.00072207005,0.00049340795,-0.00025645975,-0.00036499588,-0.00080951175,-0.0007185108,0.00024433233,7.794988e-05,0.00014596464
190,-690.6972,104.04086,-3.2161522,-4.387526,-6.7762413,-2.7442472,-4.07966,-12.36352,-5.752458,-2.731583,-4.945554,2.932709,3.5150592,-0.010403236,-0.007908061,0.0008780724,0.003609278,0.0015286442,-0.0024030001,-0.002312748,3.9049948e-05,0.00089579046,0.0019300735,0.0022263946,-0.0005431622,-0.0005101194
191,-690.00494,152.55742,-10.023071,-1.3118812,-2.7447436,-6.055914,-3.6317167,-5.328812,-10.33227,-2.599956,-2.7871742,-2.3807797,5.619376,-0.10326867,-0.030189216,0.0395536,-0.0011286687,0.00059064286,0.014704136,0.0061899573,0.005257648,0.0070902104,0.0003792313,0.0049549104,0.00886288,-0.0015755491
192,-565.0515,157.79636,6.750895,-4.6461816,-10.917661,0.8327924,-8.261238,-10.112767,-9.70441,-1.4370148,0.7127417,-5.562254,4.9958854,-0.14023434,-0.005206982,0.027912796,-0.0033303953,0.023868812,-0.002498755,0.015142153,0.0027727897,0.013619509,0.0033116757,0.0012819207,0.0043605543,0.007613759
193,-705.0289,122.63422,-5.6481338,-3.6379433,-3.9045753,-0.5602808,-2.3125823,-9.949044,-9.493083,-0.20596792,-0.23078144,2.0771163,3.4076178,-0.015558705,-0.009236588,-0.00030259442,-0.00070754974,-0.0015094556,-0.004101389,0.0057423264,0.008201515,0.004461817,0.0049836356,-0.00016163402,0.0009868084,0.0061802883
194,-738.4695,52.209393,14.022089,9.722521,2.9590611,2.4232016,-0.19721669,-2.536029,-4.72993,-0.18312107,0.5254302,0.3031076,3.871189,-0.025267709,-0.008761296,0.013636839,0.0022920156,0.0028434976,0.0043979166,-0.0024382684,0.0031652749,0.0038170372,-0.007967588,-0.007457807,-0.0008538199,-0.0011015303
195,-770.3118,101.71479,0.8091846,6.50663,9.212058,6.648607,-1.7377412,-5.4147067,-2.8876805,-1.8397546,-2.0452898,-0.8589002,0.15008885,-0.0054171793,0.006649946,0.005915414,-0.00228565,-0.0035131895,-0.0010781597,0.0018097957,0.00064294395,-0.0021612186,-0.0010485274,0.0013957947,0.0017075654,0.0027179606
196,-715.0638,107.47354,11.381389,5.145903,6.0771213,1.6901248,0.20885175,-0.19560696,0.12937337,1.916871,2.3917758,0.12569335,1.2986827,-0.005119485,0.00253052,0.0042281225,-0.0019537003,0.0024682272,0.001951388,-0.0011623421,-0.0013893335,0.00081036595,0.0010061804,-0.00084953685,-0.001126476,-0.00058198546
197,-652.14453,140.17575,-4.4469757,15.427371,-2.177874,2.5389638,-3.1900856,-6.3817954,0.47973263,-2.2318022,-1.125874,5.5052676,5.7000055,-0.067462906,0.014574378,0.021757904,-0.008342527,0.006863138,-0.0019226447,-0.00064789783,0.0014915825,0.0032543342,0.0013310179,0.0023055226,-0.00035685053,-0.000104396946
198,-637.46045,132.87785,4.761181,7.1268535,6.2282295,3.3639178,1.6534901,-0.094821244,-2.9027631,-2.6998725,-1.2259681,-1.0125549,3.57187,-0.00023845576,0.020844959,0.0067985295,-0.004538679,0.0065898267,0.00032129776,-0.004058587,-0.0016526561,-0.0040034642,-0.0055503617,0.00030171426,-0.0043468555,-0.0049783755
199,-585.59656,118.57346,-0.5708084,2.420101,-3.3864765,-4.2965474,-1.127539,-0.8252952,-2.845772,-3.0535376,-3.506616,-3.1418388,1.5249825,-0.08738607,-0.015641758,0.028285485,-0.0035826708,0.017799547,0.008744305,0.014753196,0.0040463163,0.001959317,0.0032762398,-0.005363074,-0.00343499,0.0014907201
200,-537.3302,98.10613,8.750163,-6.950485,-1.7785492,-3.982055,-7.121471,-9.044515,-6.878348,-2.7853565,-2.5060446,-2.2059937,0.38677412,-0.01162084,-0.00705717,0.002975447,0.002902515,0.0005063709,0.00046435604,0.0027493753,-0.00055700314,-0.0023633898,0.00014982963,-0.0010653773,-0.0010379234,0.0012082757
201,-600.08386,122.105095,6.568664,-1.1854721,0.16284394,-1.7886604,-3.128933,-6.6220737,-4.4290314,0.20190327,-0.3744783,-2.5445523,-1.0505509,-0.0158204,-0.0047591864,0.00687051,4.3613563e-05,0.00017502709,0.00019116292,-0.0015372584,-0.0015365192,0.0006083615,0.00030502013,-0.0024280448,-0.0013303035,0.001204264
202,-511.82278,81.826675,11.880923,-1.6559783,0.09186037,-1.376352,-5.128068,-11.918383,-8.659556,-2.0893369,-2.5850863,-2.1775916,0.58657897,-0.018486328,-0.008410109,0.008649206,0.0022192483,-0.0017075783,-0.0007791876,0.00030260312,0.0039180014,0.0010064546,-0.0040540057,-0.00064812606,0.0039005652,0.0028381993
203,-573.2436,139.37163,13.043667,2.4672425,-5.0252457,5.175027,-4.2535434,-7.4801564,-2.4891818,3.5405889,1.3165007,-3.3973792,6.4883595,-0.013785262,-0.009066529,0.0041550724,0.006138494,0.0030756877,0.000605953,0.0023778179,0.0022220998,-0.00044776095,0.0001487562,0.0007193713,0.0004327907,0.0006945344
204,-560.93475,96.51725,7.608877,3.2301683,2.5370958,1.3566715,-0.38509145,-7.0269136,-2.3157167,3.0790644,-1.3880833,-1.637347,1.1861376,-0.0154672675,-0.0060514202,0.0031100283,-0.0040009106,0.0002439602,0.001396689,0.00023603585,0.0027257772,0.00066501525,-0.00019441935,0.0015711683,0.0009932104,0.00041697675
205,-541.4239,132.26653,6.874425,-5.760791,0.39722595,-3.0646589,-6.541451,-13.412735,-6.257239,0.023908999,-3.804326,-2.3678126,-0.19748588,-0.022576217,-0.015076095,0.001078902,-0.0015941563,-0.00052693515,-2.540427e-05,-0.0033357139,-0.0038595845,-0.0021173523,0.0006830949,-7.830545e-05,-0.0014454654,-0.00040112718
206,-493.91028,134.79808,-4.421657,-7.9047613,-1.186887,-2.286021,-4.34406,-14.760813,-9.106903,0.44312173,-2.331671,-3.8983023,-1.7085121,-0.058546167,-0.011848627,0.021078127,-0.006102872,0.0027249483,-0.009085175,-0.006216524,0.005946458,-0.0020213586,-0.0017745829,0.004532215,0.0019422483,0.00583695
207,-529.9628,145.48918,-0.9160074,-10.375285,-2.995503,-0.5801154,-2.3339345,-13.090837,-7.8988256,-1.06937,-3.3238106,-0.44970676,0.27032983,-0.10305022,-0.01689585,0.04364518,0.004980242,0.010315652,0.0054741814,-0.0023379459,0.0053560296,0.0055276975,-0.0010723631,0.00419598,0.0049460465,0.0015045712
208,-595.10614,167.44704,-2.0775504,-4.1184015,4.579122,-0.5364591,-1.4125401,-9.802749,-7.5789485,-1.8690107,-1.8648717,-1.7766868,1.0425845,-0.048192598,-0.01737907,0.018376412,0.0040611695,0.0029805212,-0.00032473233,0.0047912514,0.011070697,0.0079105925,2.9080355e-05,-3.7693946e-05,0.0054679657,0.0057573835
209,-542.07623,117.79491,-1.0317209,-0.97902024,-3.5113842,-2.1514301,-0.008733071,-8.192732,-4.889613,0.609244,-2.5429208,-0.92405975,1.4029758,-0.09948494,0.0014953534,0.048187543,-0.007878864,0.028695254,0.011884533,-0.009839418,-0.010046319,-0.0067945253,-0.0019987663,-0.004543289,-0.0068215146,0.0071208845
210,-493.94696,90.33855,9.82767,-0.43245593,-5.2381673,-6.5778413,-4.213979,-9.058061,-7.7278614,-2.7780886,-4.5821857,-3.8629973,-0.5398408,-0.049738012,-0.039653707,0.0055946466,0.013991006,0.011827287,0.01199519,0.0038878082,0.004155435,0.0027795366,-0.0033174008,-0.0025675977,-0.0063609877,-0.006893169
211,-550.9793,102.85593,0.7674525,-2.5293577,-4.355005,-1.7494363,-0.19206615,-7.0588193,-0.46261513,1.6530678,-1.9633398,1.5785658,2.6996908,-0.009366224,0.01005929,0.02242655,-0.017989112,-0.024720034,0.004750223,0.0014951891,-5.071286e-05,0.0066957083,0.0016926104,-0.0018737894,-0.0069736415,-0.009750135
212,-553.1075,133.61493,5.5752997,-3.54818,0.7512293,-1.4126712,-3.2404034,-9.8788595,-4.9168634,-0.45424214,-4.544833,-2.4207346,0.70602095,-0.029087344,-0.01767324,0.011171874,0.010176277,0.0037945912,0.0031474715,0.0018583357,0.0018272358,0.0013914943,-0.0010256334,-0.0036251443,-0.0029922673,0.0010191728
213,-567.48676,139.84749,5.8367047,-7.598892,-0.24047284,-1.8436981,-3.715164,-9.59902,-5.1017485,-0.27889153,-2.665272,-2.2813797,1.6048746,-0.076950885,-0.02377987,0.04043867,-0.0009028979,-0.006384728,0.0019448795,0.00027480104,0.006725211,-0.00076543674,0.0013406682,0.014400885,0.008817569,0.006379321
214,-631.8304,119.87032,2.1083243,10.5788145,-9.123693,5.360031,-4.901792,-4.553179,0.102851175,0.1228925,0.2606291,-2.1242623,2.648789,-0.08091065,-0.036574934,0.0027862594,0.0058101835,0.019193592,0.003829329,0.0066406243,-0.0034374355,0.005177305,0.0011859259,0.004589456,0.01137541,0.00053924776
215,-537.7334,114.0274,13.404682,-2.262783,0.47823077,0.31068724,-7.1768565,-12.117794,-3.9589107,0.3490531,-3.3142776,-2.5858574,0.53749055,-0.005976186,-0.0048135575,0.00022945458,0.0003707975,-0.0013752881,-0.002248264,-0.0038093482,-0.004457151,-0.0015939461,0.0020240694,0.0027904317,0.0019950953,0.0026475508
216,-521.6114,145.55269,1.5505046,-8.541489,-3.0158796,-2.8627765,-4.4118085,-14.445477,-9.830651,-1.6999336,-3.480356,-4.566461,-0.87624276,-0.018323235,-0.018516432,-0.004900332,-0.0013950184,-0.0046749134,0.0005932485,0.006328174,0.00221155,-0.001277807,0.001601155,0.004632402,0.004267449,0.0013215012
217,-586.8615,109.07383,12.480747,3.372795,-1.8986186,-2.772323,-0.080660485,-6.2895775,-2.1496866,2.6582139,-1.2022172,-0.1328409,0.33653167,-0.0638049,-0.014384459,0.009704479,0.0006987629,0.015059518,0.001409407,0.004778747,0.0020657622,0.010315213,0.0024358963,0.0042308266,0.0040216194,-0.00033418127
218,-565.00854,139.45387,8.818634,3.4829054,0.31534988,-1.7333866,-6.9243803,-12.419322,-4.4154973,1.5626229,-1.2154293,0.40197822,1.0971814,0.024462763,-0.006429884,-0.0064656385,0.0042800303,-0.0022234921,0.01397796,-0.0049705273,-0.009896132,0.0030246226,0.0074762837,0.0025168164,0.00086236617,-0.00070524367
219,-538.01544,132.27693,13.181825,-3.7689614,-0.74108315,-1.13275,-4.8161554,-11.738033,-5.344372,0.28318703,-3.7710536,-3.8230286,-1.1105593,-0.0009791756,-0.0017518015,-4.5162793e-05,-9.689623e-06,-0.0018921532,0.0008038442,-0.0001111247,-0.0030012135,-0.0006195203,0.0005870835,-9.02238e-06,0.00054335897,0.00062896847
220,-519.0161,125.44531,6.313546,-6.131265,-1.0165168,0.23757336,-4.7162466,-11.035602,-5.5189915,0.68192065,-0.8586572,-0.7528381,-1.2251507,-0.020093346,-0.020189635,-0.0037679446,0.0057400386,0.0034014075,-0.00239538,-0.0031676798,-5.4634722e-05,0.0017385905,0.0010830539,-0.0001814957,-0.0008484604,-0.00019581395
221,-548.9289,150.3879,5.7108455,-6.903649,-8.173508,-1.4927453,-1.861567,-14.175851,-3.5182066,1.819377,-6.0093684,-2.9850626,0.4146119,-0.056643825,-0.04940456,-0.017044812,0.009250673,0.031679865,0.0058885347,-0.001525243,0.0056681624,-0.0016808583,0.015628912,0.016025705,-0.00064105465,-0.0038673955
222,-496.89685,103.45257,13.304455,-6.4863844,-8.892659,-3.2093303,-3.0287626,-9.502402,-5.314649,-1.252046,-3.39343,-0.77856874,2.0708444,-0.0042833234,-0.0013421787,0.0051451433,0.0028264003,-0.0033625537,-0.00064606004,0.006612876,0.0048474846,-0.00014192598,0.0022157659,0.0051851803,0.0042077336,0.0027849388
223,-562.32117,123.295235,7.2104483,-1.8301255,0.90535665,-0.017913155,-1.728308,-1.6539371,-4.161329,-1.4751132,2.3938904,1.3825097,0.93794525,-0.0074456343,-0.004558965,-0.0018454853,0.0032431455,0.0070109176,-0.0035953645,-0.0042187786,-0.0008084551,-0.0030367055,-0.0019128016,0.0021007191,0.0018630465,-0.0032742724
224,-612.34503,149.05548,-12.500751,9.038366,-2.9927247,6.8453145,-1.7820679,1.3951877,-3.512675,0.32791963,2.894793,-0.8184652,1.7975279,-0.05474626,-0.017671049,0.025563112,-0.004494771,-0.004545374,-0.0021254292,0.0051453332,0.0055457605,-0.002935553,-0.0017790375,-0.0013882853,-0.0046962514,-0.008960177
225,-604.212,155.57216,-3.8920925,-0.04806272,-3.7174888,11.215208,-1.2968667,-2.3701458,-3.6660786,2.453595,7.9180217,3.325599,4.052953,-0.022075735,-0.014645925,-0.006748168,-0.0033077083,0.0020255458,0.003070198,0.011851868,0.006760382,6.398876e-05,-0.005116963,-0.0013600799,0.010626243,0.0119675165
226,-620.8706,147.3141,-18.217012,7.5416517,-3.8750038,0.8946579,-3.9823158,1.8831992,-3.9801404,-7.095601,-0.99998236,-2.9445956,1.4965619,-0.005567242,-0.0038258708,0.0015827225,-0.008018522,-0.008097514,-0.0019034233,-0.002799066,-0.004720529,0.0011532572,0.002874614,-0.0013306191,-0.0029422247,-0.00035465352
227,-622.345,127.632355,0.005950553,6.187893,4.5700083,4.1750865,-2.1839302,-1.3757849,-3.749906,0.55148816,1.1227076,-1.8051748,0.50015986,-0.030172499,-0.019130863,0.008415213,0.0072220047,0.0006863198,0.0014303675,0.003183803,0.001541828,0.001888131,0.0005565156,-0.00014957368,0.003202244,0.0001596678
228,-604.0995,159.05148,0.2009943,4.7778373,-4.868219,5.216752,0.40324834,2.390953,1.365066,5.3243175,5.985975,1.5104731,5.6156926,-0.08556094,0.010404771,0.021411628,-0.001267968,0.016989952,0.00033164714,0.009167399,-0.008712124,-0.0016859059,-0.004240464,0.0028032465,0.0039205533,-0.0069230655
229,-582.7378,145.57396,3.076756,0.87506914,7.701079,1.085371,-0.97510445,1.1775721,3.4450479,7.192717,4.697838,0.65828836,4.247231,-0.026567271,-0.004993141,0.010471363,-0.004752734,-0.0025639276,-0.0022038585,0.0025981404,-0.00040235822,-0.0019919297,-0.0008696002,-0.0062487246,-0.0031884897,0.0011659862
230,-577.7016,156.71155,-12.784973,3.995599,0.82308793,-1.083086,-2.777387,-3.250466,-0.81604445,4.2470055,8.413247,4.0499735,4.2281327,-0.019638881,-0.014059893,0.0034520421,0.0042618285,-0.003205316,-0.007312026,0.0024204813,0.00961434,0.0024493448,0.00024043767,0.0015580241,-0.0005617941,0.0009676924
231,-522.1727,123.30522,-12.473098,-12.108214,-4.715594,-7.318482,-16.190256,-7.3327527,5.272678,-2.6965928,-1.6526276,4.4517975,-3.7234447,-0.009834435,-0.008139119,-0.00020707685,-0.00092944264,-0.0032197884,-0.00045801201,0.0007659805,-0.0005412606,-0.00065547915,-0.0021886057,-0.0042822096,-0.0028046633,-0.00018502213
232,-560.29694,104.49562,11.922441,6.5476203,0.6243785,-0.3400788,-9.538355,-6.5632186,-8.47911,-6.573687,0.4430819,-4.885537,-2.6207612,0.006870916,0.012661053,0.0066223764,-0.009950095,-0.004438787,0.008220027,-0.00090040785,-0.004943541,0.00071408605,0.00021484643,-0.001648597,-0.0025852895,-0.0032718931
233,-574.3065,120.61999,3.220026,7.875375,2.1972048,-0.7062841,-6.55315,-2.6838696,-6.808736,-4.573438,-0.6886702,-4.4266105,-0.45904243,0.046804115,0.014364859,-0.004536496,-0.009076919,-0.0022797126,-0.01150614,-0.012735804,-0.0016326103,0.0017087387,-0.004292519,-0.0052705547,-0.000648697,-0.00014428387
234,-601.6886,101.61099,12.957417,15.846933,5.124841,2.7948985,-12.727903,-11.547048,-9.048301,-7.653767,-1.8203565,-5.281311,-0.6298729,-0.018162208,0.0016729523,0.01705644,-0.0052895634,-0.0014750849,0.005072028,0.0072256257,0.0027865577,-0.005389944,0.002754809,0.0005469655,0.0045344275,0.00030765732
235,-578.752,112.82457,1.1341275,20.59333,2.6395373,6.51857,-18.5612,-14.967615,-12.84672,-9.236049,-1.3958505,-8.917555,0.6355706,-0.024014946,-0.010227387,0.0036785086,-0.00065125484,0.0019682415,0.00068288785,0.0005538723,0.0021464105,0.0039916406,0.00083635695,0.0008150398,0.0047487323,0.00077735045
