,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
2580,-390.723,188.65247,-30.361181,12.670396,-5.0670576,0.6516013,-10.224213,-9.116171,-1.1316898,-12.584842,0.13674307,-2.0280545,-4.9456434,0.013993251,0.010134254,-0.0020472954,-0.0005259155,0.0023639484,0.0007443537,6.0989023e-05,0.0009131985,0.0018639275,0.00012627353,-0.0023974401,-0.0024454643,-0.0041130707,-0.00797578,0.00034878842,-5.7589372e-05,-0.0066868323,-0.0012552603,-0.0025004405,0.00024762744,-0.0010806448,-0.003755661,-0.0006119775,0.0017913274,0.0027219045,4.4959448e-05
2581,-389.93427,190.17828,-32.028774,2.326359,-2.2720072,-0.8398557,-12.239562,-10.343082,0.7842365,-13.214414,-1.1269577,0.7245944,-4.630434,0.007188884,-0.0030628233,0.0039142207,0.00930675,-0.0060346765,0.00046564906,-0.0004947755,-0.0067279646,-0.0038501152,-0.00029443495,-0.0010526624,-0.00076118147,0.00038550037,-0.0042785904,-0.0038657158,-0.0012209147,-0.0029313343,-0.0019116525,4.1184435e-06,-0.00024547754,0.0011315767,0.0023736702,0.0043512876,0.0024324013,0.001029626,0.0012273298
2582,-404.04065,194.56593,-37.831917,14.060768,-7.7469525,3.1406646,-14.13013,-8.093839,0.8053746,-11.380587,1.3834547,-0.32516986,-3.3793347,-0.046567086,-0.0013062211,0.014516313,0.0206194,-0.0047321133,-0.003380957,-0.0020272941,-0.009099709,-0.003890124,-0.0012704812,-0.0038819443,-0.007069069,0.0002812512,-0.005233252,-0.01936481,0.012931736,0.0029797505,-0.0028892264,-0.0042115934,0.0020614238,0.0030656613,0.0010220684,0.00094505615,-0.0004111078,0.00046246403,0.0019203773
2583,-394.81094,182.79799,-29.695246,3.928726,2.4881923,-2.5102506,-11.916756,-10.004028,-0.16955696,-9.978354,0.7237851,1.3214695,-5.780981,-0.0121589415,-0.008307972,0.0027396656,0.0010033747,0.0015930501,0.0050553577,-0.0040280563,-0.003996022,0.0024570494,-0.006606395,-0.0037187655,0.0054260585,-2.3602886e-05,-0.010100104,-0.00079398986,0.006134309,7.5008145e-05,0.0017632411,-0.00054579525,-0.0010144716,0.002349238,0.00039780728,-0.002313589,-0.0015610293,-0.00012762166,0.00026455973
2584,-394.98587,183.99956,-28.014574,0.76506025,1.8359778,-3.2946532,-12.959287,-8.57033,0.75375754,-11.7341795,0.53412336,1.9802763,-5.8393345,-0.00045695293,-0.003719534,-0.0032366475,0.001674781,0.0006100546,0.00095688563,0.0038342397,-0.0005299116,-0.00085259066,0.0024713532,-0.00089305826,-0.00038659087,-0.0010089248,-0.003883868,-0.004336555,-0.0018166435,-0.0010161963,-0.00015608751,0.0007667877,-0.00026558037,-0.0005206644,8.778175e-05,0.00093270146,0.001000425,0.00080925244,0.00023401197
2585,-401.227,186.99745,-38.01106,10.863729,-6.5872507,-0.10998072,-12.956287,-9.0994005,-1.9274596,-12.896979,1.2732389,-2.0488262,-3.791548,-0.000746144,-0.0005282055,-0.0007515902,-0.0014703169,-0.0006426255,-0.0010652384,-0.0016583226,0.0008940059,0.000563749,-0.0026719044,-0.0012768736,-0.00033087985,-0.0024718924,-0.0050890027,-0.0021351294,-8.4049905e-05,-0.002763276,-0.0012414594,-0.0008215388,0.00078915263,1.7676593e-05,-0.0024425115,-0.00024890905,6.661737e-05,0.00030807953,-0.0002588198
2586,-386.96368,184.05739,-31.712772,4.5162573,-2.6848557,-2.496395,-11.22614,-10.745465,-1.3598886,-10.967232,-0.048126925,0.2896293,-5.82121,-0.02137931,-0.016519893,-0.0040893657,-0.0055362247,0.0023720367,0.00015543675,-0.008689406,0.0020469746,0.0019864766,-0.005339245,0.0032501393,0.00030639945,0.0040236306,-0.009093629,-0.010447453,0.0041825306,-0.003751371,0.0009977448,0.0055450574,-0.0029613117,0.0029714205,0.0016529699,0.0015220398,-0.0023987407,-0.0035680009,-0.0015650959
2587,-376.88058,171.5668,-23.19743,-4.4284916,0.92191887,-9.830925,-11.448785,-8.773646,-2.8398783,-7.858819,0.40059668,1.4419963,-5.750319,0.003469012,-0.0019201972,-0.0022951816,-0.002143113,-0.008217827,-0.0035501593,-0.0021245347,-0.00050821184,0.0024344996,-0.00013669257,-0.001549378,-0.003887517,-0.0006908592,-0.0023643656,-0.0022375488,-0.00072904426,-0.0013138928,-0.001589868,-0.00019850099,0.00060041965,0.0016963747,0.0016495648,-0.0006109931,-0.001373648,-0.00067938253,-0.00015220894
2588,-410.98788,185.27089,-36.941097,14.222165,-9.360582,1.9505807,-15.598704,-2.877744,0.35282278,-13.198962,5.8565283,-3.4142568,-5.793326,3.2204385e-05,0.0040635304,-0.0024078472,-0.0045488104,0.0023337468,0.003497596,0.00082208944,-0.0016101967,0.002105905,0.0010451883,0.0038002003,-0.0019505261,-0.0034799934,-0.004566043,-0.0012527894,0.0022313742,-0.0018424465,0.00085088564,-0.0007991894,0.0006462334,0.00093355455,-0.0011649352,0.0005422168,0.0006161164,-0.00015019858,-0.0016678685
2589,-410.9847,179.5438,-29.525068,12.4039,-4.548594,2.0241103,-11.199385,-6.765362,0.46305373,-11.643906,4.0758543,-0.48844203,-4.5101385,-0.038645,-0.012876719,0.0017238184,-0.002060438,0.013542673,0.0013651056,0.0025663527,0.00057396264,0.00640454,0.004731204,0.0008309361,0.0048880894,-0.0019329767,-0.009442117,-0.0099827945,-0.0031984576,-0.0030072636,-0.0020452847,0.00042433845,0.0012505292,0.0037394927,0.0001950008,0.00084960915,0.002884565,0.001302721,0.0022150166
2590,-409.6024,181.75058,-37.59139,13.211545,-9.399595,0.5193689,-15.075696,-3.528464,-0.3926399,-14.650757,5.078283,-1.8986045,-4.194301,-0.0034336247,-0.0037211126,-0.006577366,0.0041256603,0.004454442,-0.0058534173,0.0025373749,-0.0023001079,-0.0027741294,0.0017997229,0.000464288,0.0014748377,-0.0006346588,-0.004694771,-0.0007895713,-0.002284636,-0.002685555,0.0010684704,-0.003029495,-0.0030303171,-0.0028857368,-0.00025825406,-0.0006093557,-0.0020088246,-0.00094178703,-0.0017167581
2591,-396.03806,185.83601,-36.343678,6.4065456,-3.428719,-1.0138211,-15.181509,-10.037675,-0.7723874,-15.501971,-2.111559,-1.8836788,-6.8029776,-0.0015455046,-0.0100121545,-0.001259365,0.0040569785,-0.0016334478,0.0022868686,-1.0092988e-05,0.0020596753,-0.0035670658,-0.003175567,-0.00046843273,-0.004247331,0.00058346486,-0.0024989918,-0.0011631706,-0.0020171434,-0.0022865164,-0.0017901319,-0.0020751862,0.00042620127,-9.466896e-05,0.0009474967,0.00042646544,0.00038498675,0.0015502768,0.00041469518
2592,-393.19452,177.23083,-26.321016,13.346983,-2.3113465,-4.0862346,-10.410911,-6.479741,-2.7903874,-12.23383,1.7381307,-4.550772,-7.3402777,-0.011773907,-0.005558254,-0.0032651233,-0.0017339098,0.0035879517,0.0014660086,0.004191794,-0.00681767,-0.004632521,0.0062747593,0.0016661264,-0.0016979596,-0.0031985189,-0.014892363,-0.0056922655,-0.00013636802,-0.0027241108,0.0037977605,0.00073210604,0.00071773294,-0.0007618675,0.00047323632,0.0011751485,-0.001889455,0.0006840865,0.00010821337
2593,-374.44644,169.26588,-24.863316,5.3237243,-7.27199,-4.41584,-9.76018,-14.3033905,-5.506736,-12.225009,-1.2999206,-2.2545831,-8.263495,-0.017522097,-0.018695168,0.019790044,0.0027870974,-0.00506258,0.019161804,-0.011440093,0.0066139516,0.0025450955,-0.017269854,-0.0076938095,-0.0076935766,0.006183625,-0.017550658,-0.011184787,0.004301235,-0.0037498684,-0.0029803698,0.0006764211,0.000780941,0.010789154,0.0024723571,-0.0015900474,0.002700247,0.00039463383,0.0014024039
2594,-395.573,180.22066,-37.26253,11.536357,-12.130816,0.844026,-14.143999,-7.5267935,-2.611168,-12.90919,3.2744648,-3.1563737,-4.2860126,-0.0009437809,-0.004787072,0.0016346709,0.0044055437,0.003156832,0.004370166,0.008035884,-0.0055933357,-0.004105255,0.0073411316,0.00024296727,0.0023607325,0.004689777,-0.0031084102,-0.006150253,-0.001482479,-0.004776664,-0.0035194263,-0.0019870794,-0.0004696787,-0.00020161872,-0.0009394146,0.00062408805,0.00029066575,-0.0005131383,-0.001316621
2595,-399.73135,187.9726,-35.655556,13.405337,-10.275539,1.5263534,-10.916431,-5.752942,-3.279732,-14.568543,3.512134,-2.106927,-3.86785,0.0038913656,0.003329414,-0.0014897357,-0.004418067,0.01104082,0.009974886,-0.0017402916,-0.006161203,-0.009536504,0.00032479622,0.0035414123,0.0055231624,0.0021389632,-0.010976474,-0.00424192,-0.0017722127,-0.0031424572,0.00039810681,-0.0023793764,-0.004996071,-0.0019763114,0.0016499626,-0.0016843007,1.1982402e-05,-0.003566123,-0.0026478062
2596,-389.73227,180.64334,-23.869526,12.077264,-3.4252708,-2.7278843,-7.8440614,-11.168453,-5.8775783,-14.613446,0.08191592,-1.8493553,-7.052393,0.0032807924,-0.005511203,-0.010880616,-0.014235469,-0.0018062072,-0.0019266434,0.00029086534,0.006128865,-0.001852578,-0.0015934444,0.0026986531,-0.0020470982,-0.002651208,-0.012809631,-0.012535613,-0.0014164097,-0.008734281,-0.0022616861,0.00017101002,-0.0016022193,0.00037352522,0.0019415006,0.0031883903,0.0017668408,0.0029674934,0.0045789625
2597,-396.48178,182.5118,-29.453016,3.093173,0.9429785,-1.6246377,-12.963292,-8.774862,0.78174794,-12.575471,0.62117666,1.7837993,-5.1311426,-0.004248423,-0.0046572452,-0.00063657155,0.0031249616,0.005990343,0.0028922595,-0.0034006413,-0.0031631028,-0.0033601793,-0.0025879473,0.0021200252,0.000274402,-0.0025147446,-0.0056447303,-0.004560449,-0.0007769584,-0.00038125968,0.0004747088,0.0004862069,-0.0014727917,-0.0021296085,-0.00015238,0.0004066213,0.0019167942,0.002178221,0.00014379642
2598,-364.1365,159.90993,-20.909664,-2.6122868,1.193171,-6.4361267,-13.391374,-8.522763,-2.6508117,-9.408702,-3.4655876,1.8014705,-3.7035365,0.00064073724,-0.00096471154,-0.0017154029,0.0010548302,0.0017682132,0.00029258983,-0.0005739357,-0.0014657155,-0.0028348356,-0.003661778,0.00019314431,0.0048465487,0.002746562,-0.0051241023,-0.0024978607,-0.00041570896,-0.0016389957,0.0019404851,0.0020796575,-0.00014978368,-0.0008159756,4.128898e-05,0.0013049445,0.00016948351,-0.00028355952,-0.0008379364
2599,-397.19153,182.90381,-34.099323,12.851619,-6.5479755,-1.689889,-13.805969,-3.2212567,-1.3464638,-15.19658,4.6055894,-2.5892634,-5.563043,-0.010820255,-0.0026827406,-0.008392651,-0.0007025906,0.008091689,-0.0077694086,0.00524438,0.00081483595,-0.0013585713,0.005280978,-0.0013802936,-0.0009761803,-0.003811002,-0.008252184,-0.0006963208,0.0004324831,-0.00336376,0.00030860346,-0.002845049,-0.003415995,-0.0029452832,0.00020752603,-0.0011459994,-0.00052560325,0.0013070238,0.00010541107
2600,-363.19525,168.23413,-18.375862,-9.414174,2.85904,-9.139627,-11.915968,-10.072932,-6.6849365,-11.317322,-3.8671029,1.3336182,-5.78432,0.043231405,0.011539723,-0.045449056,-0.031092238,-0.005746846,-0.0076912427,-0.007109698,0.008254719,0.0100238705,0.0016035149,0.009810147,0.013727704,0.0050138063,-0.002078346,-0.005893947,-0.004745594,0.00085119467,0.0010207873,-0.00034627598,-0.0015957836,-0.0018144472,-0.00061100686,-0.0018574846,-0.0019932627,0.00010591073,-0.0013342958
2601,-364.00696,180.92923,-25.712837,-1.9674491,2.0252728,-6.1444125,-12.302576,-12.013192,-6.2716045,-11.684368,-0.5822731,3.581611,-7.4082975,-0.007272765,-0.019366175,-0.0075571723,0.004713508,-0.007476469,-0.0020539635,0.0014001987,0.0043759206,-0.00053694943,-0.0034531297,-0.0022885252,-0.0003289091,0.0045024827,-0.006165368,-0.010062326,0.00089907134,-0.0053467713,-0.0015948169,0.00034527518,-3.7948408e-05,0.001965704,-0.002423145,0.0023809213,-0.00078716624,-0.0020559912,0.0030270158
2602,-383.87894,178.36913,-29.764698,-0.61960995,-0.2666533,-6.390661,-12.494531,-12.792071,-3.9649253,-11.352264,-2.5208123,0.55455416,-5.7170777,0.012750732,-0.0016010201,0.0014607282,0.0071114805,-0.010381315,0.0010635706,0.0035989336,-0.0057856767,-0.0057222275,-0.0030709472,-0.004278271,-0.0065503595,-0.005717339,-0.0069422144,-0.00940226,-0.0044291886,-0.0017369825,-0.001839306,0.00040452127,-0.0010371553,-0.00053958653,0.0019142777,0.002196985,0.0034406024,0.0031705727,0.0013626377
2603,-374.5891,169.17337,-22.80868,1.9123708,-0.8558097,-8.525689,-11.237047,-10.009767,-4.5917726,-9.49791,-2.1476939,1.4647796,-5.1230893,0.0040354813,0.0083070835,-0.0027690036,0.00030861693,-0.008722887,-0.008410071,0.012408721,0.01120275,0.010850336,-0.0028421115,0.0026259331,0.0025226346,0.00056293455,-0.005203785,-0.009088579,0.0012469549,0.00018007794,-0.0017967462,0.0021960135,0.00044456904,0.0035515674,0.0026045353,0.006351536,0.0015421599,-0.00049254135,-0.0010536178
2604,-403.18814,179.80774,-33.6406,15.878846,-5.8631916,-0.4509941,-12.258859,-5.674507,-2.3736722,-11.873348,3.4402423,-1.947749,-3.730585,-0.0007351529,-0.014476315,-0.0053976583,-0.0078771105,-0.01134906,0.0054722256,-0.0075284443,0.0046811136,0.0047591175,-0.0028438189,0.004514369,-0.0011900004,0.00033158172,-0.006631562,-0.010117455,-0.00029087864,-0.006248975,-0.0051187696,0.00046426812,-0.004694589,0.004679057,0.0009976125,0.0011633495,0.0033333553,0.0012799054,0.0049688728
2605,-386.21713,169.77194,-19.099684,1.0842491,1.6688042,-5.6801486,-8.20928,-5.84231,-1.3623487,-8.578144,2.3049786,2.026357,-4.815867,0.004706411,0.0048890496,-0.00041008956,0.0016983127,0.0032228713,-0.0015360096,-0.0039719897,-0.0027688916,-0.00057426456,-0.0041020843,-0.0038598203,-0.0022996773,-0.0027965507,-0.0006043559,-0.001644022,0.0001237571,-0.0002590772,-0.00057609606,-0.0005864793,-0.0006733111,0.00044866407,-0.001046321,-0.00069850497,0.0005283758,-0.00055787107,-0.0012443846
2606,-395.65335,182.28203,-30.744488,5.8333616,-2.2676456,-3.3477292,-12.231969,-8.515123,-1.4201623,-13.123994,1.2230172,-0.38726643,-5.548644,0.0018889742,0.0013459587,-0.0013059215,0.0015273181,0.001883571,-0.0011768308,0.001277707,0.00018065792,-0.0005966276,0.0008681279,5.2545154e-05,-0.00091046386,-0.0010676269,-0.0014941813,-0.00027540824,7.765387e-05,-0.00045268773,6.7334263e-06,-0.00048675493,-0.00015195759,-7.1730137e-06,0.00028110933,-0.00015871406,-0.00019133334,0.00044250977,0.00015157949
2607,-387.706,193.70119,-35.499996,9.220908,-5.5131516,-5.1920176,-11.932688,-9.066392,-2.5039268,-9.751513,1.1448582,1.6676178,-1.444923,0.021984741,-0.0032681974,0.0043982794,-0.01788633,-0.018499935,0.00017290325,-0.0048064855,0.0027213804,-0.005418414,0.0027414795,0.00904288,0.0042182235,-0.000858347,-0.010376278,-0.011564355,-8.3015664e-05,-0.010273687,0.0011619693,-0.00068652985,0.00022740985,0.00051883404,-0.0012292713,0.0018136874,0.0019407581,0.0035885219,0.00064816605
2608,-395.32626,189.52333,-32.12895,15.383024,-1.5516431,-0.7103252,-12.7051935,-7.611643,0.43793106,-10.380135,2.8274767,0.4037429,-3.743262,0.012318821,0.003688751,-0.0025994992,0.0039054838,-0.0053415257,-0.0022293783,0.0080660805,0.0023474325,0.0013340302,0.00021337494,-0.00396579,0.0071069063,0.012528287,-0.008399251,-0.012049755,-0.007557081,-0.0012207511,0.00039622784,-0.00016861962,0.00039869844,0.00096133933,0.002198382,0.0036439989,0.0008202579,-0.0008644774,-0.0026564803
2609,-417.2136,187.3039,-41.19096,17.640535,-12.541942,4.655797,-17.525433,-4.28096,-2.036016,-14.529617,5.1851583,-3.5397236,-4.149998,-0.0032211747,0.0005909146,-0.00219632,0.0063983584,-0.0043930504,0.0047741053,-0.007358598,-0.0019490954,0.0025644815,-0.0071658087,-0.004707436,-0.005523499,0.00058792485,-0.0016352886,-0.014172871,0.001981667,-0.0012997388,-8.037377e-06,0.0013620099,-0.00053177495,-0.00048787709,-0.0002642159,-0.0013990962,-0.0019242727,-0.0008371657,-0.0001958023
2610,-414.70123,189.99622,-39.20881,17.034431,-10.491776,4.2556033,-15.929064,-5.3262706,-1.5718895,-13.334816,3.735749,-2.1686912,-3.3967865,-0.016654592,0.012029122,-0.0011312763,0.00184521,0.01299714,0.004499708,0.0003015396,-0.005468703,0.00091645884,-0.0031080898,-0.00021856758,0.001067672,-0.0015065543,0.0038027936,-0.008356619,-0.00012875196,-7.1284936e-05,-0.0036169228,-0.0007202249,-0.00071664766,-0.004403641,-0.0023817618,0.0015950924,-0.0019577607,-0.0018570097,-0.0029384077
2611,-420.1198,185.84608,-40.85091,16.583122,-12.695813,3.719633,-15.912022,-3.1219387,-0.74127316,-13.897062,4.971808,-3.1407626,-3.5251992,0.0035217262,0.0044920486,-0.0005494438,0.015311102,-0.008621797,0.0052082017,-0.002834363,-0.0036259508,0.006106727,0.004696933,-0.0013757703,-0.0035558864,0.0011747428,0.0017210294,-0.010247293,0.0017619098,-0.0085932305,-0.0025422957,-0.0033875867,0.0011833655,0.00036153695,0.00093001587,0.005379102,-0.0010632401,0.0008851497,0.0006042449
2612,-374.20822,184.50433,-32.78927,9.640874,-7.872755,-7.964635,-8.235764,-14.370995,-6.571792,-8.4500675,-2.722393,-5.007243,-4.3347454,-0.0077463873,-0.0013236135,0.0063735284,0.007701425,0.010614927,0.0057712626,-0.0020022297,-0.0010822305,-0.0039258557,-0.009703548,-0.0023511273,0.00025061355,0.003208,-0.024639372,-0.008982141,0.0022430057,-0.006919081,0.0042018965,0.0023553728,-0.00029849086,0.003915811,0.0001015516,-0.0061297175,-0.004795021,-0.000165989,-0.00091807096
2613,-367.05368,176.054,-33.28178,16.139257,-12.13421,-10.216208,-7.511237,-11.147542,-6.0648446,-9.755124,-1.4788872,-5.5033593,-4.003191,0.013109665,0.0064354944,-0.010613746,0.008659918,0.011114942,-0.011447854,0.0062240376,0.0011099533,-0.007256438,0.0017026498,-0.004194887,-0.00072796014,-0.0037954696,-0.021541273,-0.012422314,0.004653274,0.002083999,0.0031034807,0.00019831258,-0.0034607118,-0.0035328525,-0.00068051653,0.0013424517,-0.0016643874,0.0010905035,0.0038841958
2614,-370.20926,170.81816,-19.33328,2.0589492,-5.915012,-15.56202,-7.737028,-5.9475703,-7.778062,-9.067723,0.56411016,-3.2146606,-3.6144311,-0.0690174,-0.020982333,0.022224635,0.0063513434,0.027978923,0.017028688,-0.018092029,-0.017248433,0.0051869424,-0.002591506,0.003853491,0.006140964,0.0016765259,-0.03202626,-0.0050347582,0.01066728,-0.00037329097,0.009766199,0.0045313654,-0.004248657,-0.0033847045,0.0019447153,-0.007981817,-0.002217094,0.0026234982,0.00070423156
2615,-403.6513,193.25198,-38.136234,6.5852485,-7.334719,-0.7540827,-14.088144,-8.492464,-0.45225048,-11.090038,1.8305697,0.32786113,-3.4042437,0.040359702,0.005291615,-0.024355143,-0.00031108136,-0.005038433,0.0020530152,-0.0032273743,0.0035250806,0.009703738,-0.011536352,-0.00010287844,-0.0028359261,-0.0050806166,-0.031802546,-0.009164976,0.012935873,-0.0007786855,-0.0025015897,0.0034761715,0.005936534,0.002759454,0.004310361,-0.00013891958,-0.00079505704,-0.0018354433,-0.0023544678
2616,-380.23404,181.65683,-30.648224,7.491563,-3.7098095,-9.095569,-12.070153,-3.3512864,-0.29433507,-12.367318,2.0990489,-0.60615015,-6.4902663,0.01176277,0.0049554077,0.00036672901,0.012663378,0.008798519,0.0060725776,0.010766534,0.0027249712,0.004705947,0.002094912,-0.005805381,0.010026776,0.009857183,-0.013544309,-0.0054389862,-0.0017428715,-0.0054484894,-0.00078804157,-0.003967953,0.0012467247,0.00045381836,-0.00010406584,0.0043393,-0.00044155263,0.00063409033,-0.004073477
2617,-408.0883,184.13138,-34.171783,14.977319,-7.402035,1.2140682,-13.27275,-3.9869986,-0.50935775,-13.072151,6.206952,-1.9197322,-5.4440327,-0.008665136,-0.0021360691,-0.0032279824,0.0018554291,-0.005920439,0.002328872,0.0013075524,0.00013037772,0.0047287624,0.0012962094,0.002552195,0.0048424318,0.0045887055,-0.003215217,-0.011675303,-0.00046415476,-0.0066213333,-0.0037401651,0.00092082465,-0.0003416103,0.0007684931,0.0019030032,0.004330061,0.001115973,0.0014942425,0.0018150186
2618,-409.5582,183.9111,-34.1689,12.987501,-6.653088,0.5096866,-14.111013,-4.1047955,-0.34117475,-14.5815935,4.95195,-2.809492,-6.42352,-0.00071749045,0.0047544665,-0.0050174254,0.0059968242,-0.0005892361,0.001961607,-0.0029224367,0.0004863698,0.008728117,0.00082202937,-0.001966551,-0.0018862108,0.0004034981,0.0005537063,-0.012118907,-0.0012190933,-0.0029583995,-0.00066808873,0.00103692,0.00033846978,-0.0015165173,-0.002584412,0.00015479125,-0.00080280204,9.557654e-05,0.0022465934
2619,-395.7798,187.73402,-31.97907,6.4724545,-0.29664883,-2.6556454,-12.149175,-9.148902,-0.18582731,-11.737458,0.39980233,1.0929368,-4.5835648,-0.007599717,-0.006169439,0.00016685395,-0.0033304142,-0.0022269068,0.00416153,-0.003642897,0.002390304,0.0027657072,-0.0025580393,0.00054182723,-0.0014826106,0.0010246907,-0.0067676855,-0.004719051,0.0029736822,0.00018743554,0.0015034709,0.0023006413,-0.00075989444,0.00043018037,0.0028088207,0.0010664042,-0.0012877233,-0.0013671203,-0.00039241137
2620,-397.55704,186.50989,-33.614857,10.2717,-4.454477,-1.667873,-11.674782,-6.5834737,-1.2850794,-12.692261,3.0845752,-1.4275243,-4.5644193,-0.00041760525,-0.0037359146,-0.005173097,-0.0027824165,0.0018095443,0.004071441,0.0015822009,0.0016556884,0.0009887342,-0.0003296898,-0.0003504455,-0.0005654871,0.00019978154,-0.0035219216,-0.00081974576,0.00046882013,-0.0005658845,0.001588649,0.00033127432,0.00024411475,0.00040858047,0.00011421695,0.00080657966,0.0004285619,0.0006504441,-6.60625e-05
2621,-390.31262,188.47777,-28.045156,10.485596,4.5938473,4.7522287,-12.378936,-4.2736735,5.023466,-13.156941,3.4533293,3.8483877,-3.5470035,-0.0020036607,0.0021881028,-0.005206633,-0.0032556232,-0.0019197807,-0.00022061136,0.002747369,-0.0019049358,-0.004271695,-0.0024873738,-0.0015409936,-0.0025299387,-0.0031991678,-0.0017822215,-0.0054469244,0.0021465865,-0.0014982095,-0.0011943849,-0.00061073084,-0.0014457864,0.00018177263,-0.0025327955,-0.0009918646,6.160345e-05,0.00094057404,0.0021202874
2622,-401.04913,189.73705,-25.005188,15.9394865,3.6671274,8.676478,-12.08941,-2.8715255,4.9045415,-12.422266,4.4861417,3.134534,-3.336356,0.05764439,0.015920151,-0.017778326,-0.015808146,-0.032595374,0.008553384,0.014266895,-0.004921296,-0.0009158719,0.005856508,0.005663544,-0.0038006934,-0.0053046294,-0.0116081815,-0.0070381775,-0.0050197947,-0.0033351032,0.00080553617,-0.0044484963,0.00024174864,0.0023272438,0.00066431466,-0.000629637,0.00020622947,0.002231991,0.0012326238
2623,-380.9483,174.42166,-11.7226515,18.438524,6.573373,3.1698432,-9.515284,-1.8092101,1.1014484,-12.745528,5.0395975,0.12146281,-5.9711223,0.00023246251,0.0039026975,-0.00014547481,-0.0019700467,-0.0035418943,0.00049406086,0.010184376,0.00024042024,0.0019984548,0.0048249266,0.0035433182,0.0060620857,-0.00018824181,-0.009077808,0.000537062,-0.0013884071,-0.002973672,-0.0018235267,-0.00269692,0.0013411193,0.0024026833,0.003825185,-0.0008928026,0.0016046416,0.0012774033,0.0029313222
2624,-364.3165,169.6481,-4.054712,5.700277,12.35554,4.659822,-12.605989,-4.7975135,0.3087111,-12.181024,0.78322273,3.6855087,-5.121337,0.014788806,-0.0010773151,-0.0063033607,0.003177522,-0.010910379,-0.0060509085,0.00202711,-0.00040844822,0.0005022679,3.3412944e-05,0.00033379433,-0.002145326,-0.0033773333,-0.002327918,-0.0058848476,-0.0028752405,-0.0014949278,-0.0063641127,-0.0046030334,-0.0011893347,0.0027233334,0.0024642306,0.00036452297,0.002349241,0.0021407665,0.0017876966
2625,-393.81848,188.17693,-27.125301,14.982137,-0.58793116,7.9568524,-13.950513,-2.415413,5.1275887,-11.775814,4.52075,2.1351998,-2.9027214,0.009362438,-0.0023014206,0.0033348808,0.0063263974,0.0014583402,-0.002175119,-0.0022718874,-0.0011817011,0.001521168,0.0054615093,0.0032833237,0.00071950635,-0.0007245889,-0.0038543502,-0.006415928,0.0011705294,-0.0017834336,1.9334157e-05,-0.0014051084,-0.0014318582,-0.0016781827,0.0006628606,0.0015366725,-0.0007994368,-0.0003076392,-0.001130345
2626,-387.77905,181.60547,-20.167198,17.014143,3.5987701,5.4709644,-10.983749,-3.1864543,2.5059855,-12.404017,5.904899,1.2313669,-4.1524982,0.020589182,-0.007932472,-0.0056011574,0.004311569,-0.011185055,0.0018724764,-0.011745125,-0.002174006,-0.0019136153,-0.0077004055,9.891825e-05,-0.0048909565,-0.0008689568,-0.0032358149,-0.003755478,0.00085678854,-0.00042311737,-0.00027855625,0.0012965593,0.0027514554,0.0009008714,0.0010740232,0.0011900131,-0.001205371,0.0010464187,-0.0011905987
2627,-376.79852,173.20235,-15.777816,18.295544,2.2817786,4.5291452,-9.828187,-0.45025405,1.3047248,-11.70829,6.7295227,2.3831742,-4.098816,0.0017232489,-0.0005014833,0.008340454,0.00658717,-0.005004581,0.008952797,0.008573627,-0.010054142,-0.0019344385,0.0046936953,-0.004560995,0.0016387539,0.00039246833,-0.008378989,-0.004415122,-0.0026178125,-0.0028825754,-0.0033293325,2.9357305e-05,0.0012299666,-0.0045108306,0.0021235615,-0.00019686318,0.0006533144,0.0015004664,-0.00064699206
2628,-401.82953,192.4444,-28.629478,16.850443,4.4434814,9.966914,-12.866475,-3.3055322,3.3919466,-12.917581,5.2451687,2.4690945,-3.925479,0.052224983,-0.006465245,-0.025640646,0.001284043,-0.01487262,0.0018313965,-0.011055354,-0.0018975683,0.0058778,0.0032960414,-0.006347371,-0.0030624017,-9.949349e-05,-0.018919269,-0.007884205,0.008206881,-0.0012437793,-0.0038528163,0.0012415391,0.008192543,0.0013782907,0.0033363316,0.0028630125,-0.0009870694,0.0021901592,0.0008463559
2629,-376.26385,186.23807,-26.191603,17.046053,1.1549255,6.029968,-13.906701,-4.1304245,1.7779197,-14.584959,3.2250414,2.2456796,-5.199029,0.010691716,-0.00025277556,-0.011875327,0.014900043,-0.005443678,0.0017791059,0.012548283,-0.003195888,0.003971493,0.005113552,0.0033785105,-9.550958e-05,-0.00058207626,-0.012331486,-0.0048074117,-0.00042944422,-0.009737606,0.0031030206,-0.004742931,-0.0020036271,0.0021596448,-0.0017678984,-0.0011613861,-0.000571014,0.0018884205,0.0038692185
